Gender,EthnicGroup,ParentEduc,LunchType,TestPrep,ParentMaritalStatus,PracticeSport,IsFirstChild,NrSiblings,TransportMeans,WklyStudyHours,MathScore,ReadingScore,WritingScore
0,1,0,0,1,2,2,0,1,1,0,54,65,65
1,3,2,0,1,1,2,1,0,1,0,74,70,69
1,4,5,1,0,0,1,0,2,1,0,76,64,61
0,3,2,0,0,1,2,1,1,1,2,66,61,72
1,4,0,0,0,1,2,1,0,1,0,46,43,44
1,3,0,0,0,0,1,1,2,0,0,62,72,74
1,2,0,1,0,1,2,0,2,1,2,100,88,91
1,3,4,0,1,0,1,1,0,0,0,72,63,59
1,0,0,1,1,0,0,0,1,1,0,64,56,51
0,4,2,0,1,1,1,1,1,0,1,56,57,57
1,3,4,1,0,1,2,1,1,0,0,85,81,85
1,2,3,0,0,1,0,1,0,1,0,70,66,72
0,3,3,1,1,1,1,0,1,1,0,81,94,100
1,2,2,1,1,1,1,1,0,0,1,80,65,64
1,0,5,0,0,2,2,0,3,1,0,61,62,61
0,1,2,1,1,1,2,1,3,0,1,56,66,59
0,2,0,1,1,0,1,0,1,1,0,55,61,59
0,3,4,0,1,1,2,1,1,0,1,47,57,58
1,1,5,0,0,2,1,0,1,1,1,48,49,52
1,4,2,1,1,1,0,1,0,0,0,91,71,69
0,4,5,0,1,1,2,1,1,0,0,74,74,72
1,4,0,1,1,1,1,0,5,1,2,76,58,64
1,2,4,1,1,1,1,1,0,0,0,86,88,83
0,3,2,1,1,0,1,1,1,1,1,44,62,59
0,0,4,1,1,2,1,0,2,1,0,57,58,65
0,4,0,1,1,2,1,0,3,1,0,100,100,100
1,0,5,1,0,0,1,1,1,1,0,67,69,65
0,1,1,1,1,0,0,1,1,1,0,72,82,78
0,3,1,1,1,3,1,1,0,1,0,91,100,100
1,2,5,1,0,2,1,1,2,1,2,82,74,72
1,2,0,1,1,1,2,1,1,1,1,60,64,56
1,3,2,1,0,1,1,1,5,0,1,54,40,48
0,2,0,1,1,1,2,0,3,0,0,91,95,94
0,1,2,0,1,1,2,1,1,0,0,8,24,23
1,3,5,1,1,1,1,0,2,1,0,83,79,79
0,2,5,1,1,1,1,1,6,1,0,72,74,81
1,0,2,1,1,1,1,0,1,0,1,56,50,54
1,4,5,1,0,1,1,1,0,1,0,83,76,77
0,3,4,0,0,1,1,1,3,1,0,69,87,85
1,4,2,0,0,1,1,1,1,1,0,88,82,76
0,1,5,1,0,1,1,0,1,1,0,66,83,79
0,3,0,0,1,1,2,1,1,1,0,55,76,76
0,3,1,0,1,2,2,1,3,1,0,62,72,74
1,0,2,1,1,1,1,0,7,1,2,66,64,64
1,2,2,0,1,2,1,1,2,1,1,61,54,55
0,2,2,0,0,1,2,0,2,1,0,59,71,65
0,3,4,0,1,1,1,1,1,1,2,81,88,89
0,2,4,1,1,0,0,1,0,0,0,72,86,82
0,2,4,1,0,2,2,1,1,1,1,88,96,98
1,0,4,1,1,1,1,1,2,0,0,64,52,54
0,4,5,0,1,0,1,0,1,0,1,74,86,81
0,4,5,0,1,1,2,0,2,1,2,72,63,62
1,1,0,1,1,1,0,1,3,1,1,59,61,52
0,2,2,1,1,1,2,1,2,0,0,81,81,88
1,2,4,0,1,2,2,1,1,1,1,68,57,62
1,0,0,1,1,0,2,1,0,1,1,95,79,75
1,2,2,0,1,1,2,1,1,1,0,80,71,66
0,3,2,0,1,2,1,1,1,1,0,42,46,46
0,3,1,1,1,2,2,1,3,0,0,79,82,86
0,1,4,1,0,2,2,1,2,1,1,62,83,81
0,2,3,1,1,1,2,1,0,1,2,74,82,85
0,1,3,0,1,1,2,0,1,0,0,70,76,76
0,3,0,0,0,2,1,1,0,0,0,72,88,89
0,2,2,1,1,2,1,1,2,1,1,61,57,59
0,1,3,1,1,2,2,0,4,1,2,75,79,80
1,2,0,0,0,1,2,0,3,0,2,65,69,68
0,3,1,1,1,1,2,1,3,1,0,52,67,68
0,4,2,1,0,0,1,1,1,0,0,100,100,100
0,3,0,0,1,1,2,0,6,1,0,45,53,55
1,2,0,1,1,0,2,0,3,1,1,77,69,71
1,3,2,1,1,2,1,1,4,1,0,72,63,62
0,1,0,1,0,1,2,1,3,1,0,77,83,90
0,3,0,1,0,2,0,1,3,0,2,86,96,95
1,3,1,1,1,0,2,1,4,1,0,74,66,72
0,4,1,1,0,1,2,1,0,0,0,100,100,100
1,4,5,1,0,1,2,1,0,1,2,78,68,68
1,1,4,1,1,2,1,0,1,1,0,59,49,43
1,1,2,1,1,1,0,1,3,1,0,71,64,59
1,1,5,0,1,1,1,1,0,1,2,38,39,37
1,2,5,1,1,1,2,1,6,0,0,72,76,69
1,1,5,0,0,2,0,0,2,0,0,68,69,64
0,1,2,0,1,2,0,1,1,0,2,47,72,68
0,3,0,0,1,0,2,1,1,1,2,29,45,46
0,2,4,1,1,0,2,0,1,0,1,70,74,73
0,2,4,1,1,0,1,1,1,0,1,58,71,71
0,3,1,0,1,1,2,0,1,1,0,44,54,49
1,2,4,1,1,1,1,0,3,0,0,77,83,70
0,2,5,1,0,1,1,1,4,1,0,63,78,80
0,1,4,0,0,1,2,0,2,0,0,56,74,74
1,1,0,1,1,1,1,1,2,1,0,58,53,48
1,1,3,1,0,1,2,0,3,1,0,72,65,71
0,2,0,1,1,1,2,1,0,1,1,56,69,62
0,3,3,1,0,1,2,0,1,1,2,65,85,95
0,3,2,1,1,1,2,0,3,1,0,62,70,67
0,1,2,0,0,0,1,1,0,0,0,32,48,51
1,4,2,0,1,1,2,1,2,1,1,57,59,49
1,1,5,1,1,1,2,1,3,1,0,48,43,37
0,2,1,1,0,1,0,1,2,0,1,67,81,80
1,2,1,0,1,2,1,1,1,0,0,36,42,39
1,4,4,1,0,1,1,1,1,0,0,100,98,93
1,0,4,0,1,3,2,1,4,1,0,66,68,65
0,2,4,1,1,1,1,1,1,1,2,61,64,59
1,3,4,1,0,2,2,1,4,1,1,66,64,59
1,2,3,0,1,1,2,1,0,1,2,65,67,75
0,2,4,0,1,2,2,0,2,1,0,53,69,63
1,1,2,1,0,1,0,1,2,0,0,62,62,58
1,2,5,1,1,1,2,0,3,1,2,71,72,69
0,1,2,1,1,0,2,1,4,0,0,72,67,68
0,2,4,0,1,1,1,1,1,0,1,55,64,68
0,3,4,1,0,1,2,0,1,1,2,70,88,94
1,2,1,0,1,1,2,1,2,1,0,78,87,76
0,1,5,1,0,0,0,1,2,1,2,77,91,92
0,2,0,1,0,2,2,1,6,0,1,64,76,75
0,1,4,0,1,1,2,0,1,1,1,55,65,61
0,2,5,0,1,1,1,1,2,0,2,61,79,78
1,3,5,0,1,1,0,1,1,0,0,49,47,46
1,3,0,1,1,1,1,0,1,1,0,74,62,71
0,2,0,1,1,3,1,1,0,0,0,81,82,84
0,1,0,1,1,3,2,1,0,0,0,55,61,59
0,3,0,1,1,2,0,1,0,0,0,71,75,84
0,4,2,1,1,1,2,0,3,0,1,56,58,58
1,2,0,0,0,0,2,0,3,0,1,76,80,73
1,3,5,0,1,2,2,0,4,1,0,47,53,52
1,2,3,1,1,1,2,1,1,0,0,84,90,87
1,4,4,1,0,1,1,1,1,1,1,99,87,92
1,4,4,0,1,0,1,0,3,1,0,65,59,59
0,2,5,1,1,1,2,1,1,0,0,69,80,75
0,3,0,0,1,3,2,1,2,1,1,63,78,70
0,3,2,1,1,1,1,1,2,1,0,66,75,72
1,1,5,0,0,2,2,0,3,0,0,58,61,62
0,1,5,1,0,1,1,1,0,0,1,61,73,71
0,1,0,1,1,0,2,0,4,1,0,52,59,63
1,4,1,1,1,3,0,1,2,0,0,90,90,82
0,0,1,1,0,2,0,1,0,0,0,60,67,61
1,4,4,1,1,1,2,0,3,1,1,72,65,62
1,2,5,0,1,1,0,0,4,1,0,67,76,64
1,1,5,0,0,1,2,1,4,1,1,54,63,53
0,1,5,1,1,1,0,0,1,0,1,47,52,50
1,2,0,1,1,1,1,1,1,1,0,53,52,49
1,4,4,1,1,1,2,0,4,1,1,75,69,69
0,2,3,0,1,0,0,1,4,0,0,59,72,72
1,4,3,1,0,2,2,0,2,1,1,80,91,88
1,0,2,1,1,0,2,1,1,0,1,67,63,53
1,2,2,1,1,1,1,1,3,1,1,63,61,60
1,1,1,1,1,1,0,1,4,1,1,78,78,69
1,3,4,1,0,0,1,0,3,1,0,73,76,76
0,3,4,0,1,1,1,1,0,1,1,51,70,71
1,3,1,1,0,2,2,1,2,0,2,76,68,68
1,0,4,1,1,1,2,1,1,0,0,93,87,74
0,1,0,0,1,0,1,0,5,1,0,62,69,69
1,0,0,1,1,1,2,1,4,0,0,68,63,60
0,1,3,0,1,1,2,1,2,1,2,55,68,74
0,2,2,1,0,0,1,1,1,1,0,57,75,75
0,0,5,0,1,1,1,1,0,0,2,46,53,51
1,3,1,0,1,2,2,0,1,1,1,82,74,83
0,0,1,0,1,0,2,1,0,0,0,43,58,46
0,2,0,1,1,0,2,0,1,1,1,81,94,95
0,1,0,0,0,2,0,1,1,0,2,53,69,70
1,2,4,1,1,1,2,1,4,1,0,76,82,72
0,2,3,0,0,1,2,0,1,1,1,61,83,82
1,0,4,0,0,2,1,0,1,1,1,68,62,71
0,2,2,0,0,1,2,0,3,1,1,41,63,56
1,1,3,1,1,0,2,1,1,1,1,76,63,68
0,1,4,1,0,0,2,1,2,0,2,67,80,87
1,1,5,0,1,1,2,1,2,1,0,47,46,39
1,1,5,0,1,1,2,1,3,1,2,52,51,51
0,2,2,1,0,2,2,1,1,0,2,82,85,90
1,2,2,1,1,3,2,1,2,1,0,87,82,79
0,1,5,0,1,2,2,1,1,1,0,40,60,54
1,4,0,1,1,0,1,0,3,0,0,64,45,44
0,4,4,1,0,2,1,0,3,0,0,87,94,91
0,2,1,1,1,2,2,1,3,0,0,57,68,67
1,2,5,1,1,1,0,1,4,1,1,69,67,66
1,3,2,1,1,0,2,0,3,1,0,76,57,60
0,4,5,1,0,2,1,1,2,1,0,74,82,76
0,2,4,1,0,1,1,1,2,1,1,44,64,64
0,1,4,1,1,2,0,1,0,1,2,56,70,63
0,1,2,0,0,1,2,1,0,1,0,32,56,51
0,2,5,1,1,1,2,1,4,1,0,63,62,60
1,3,5,0,0,1,2,1,0,1,0,56,60,62
0,3,4,0,1,1,1,0,2,0,1,41,55,57
0,3,2,0,1,2,2,1,2,0,0,72,79,86
1,4,2,0,1,1,2,1,1,1,0,82,79,74
0,1,2,0,1,2,2,0,1,1,1,65,66,68
0,2,4,0,0,1,2,0,1,0,2,81,92,99
1,4,5,0,1,1,2,1,3,0,0,76,62,61
1,3,0,0,0,1,1,1,2,0,1,61,70,69
0,0,2,1,1,2,1,0,1,1,2,70,78,78
0,2,1,1,1,0,1,0,2,1,0,74,80,84
1,2,0,0,1,1,2,1,1,1,1,62,67,60
0,1,0,0,1,1,2,1,2,1,0,26,48,37
1,4,1,1,1,1,2,1,1,1,0,67,56,50
1,0,1,1,1,1,2,1,1,1,0,81,76,77
1,2,1,1,1,1,1,1,0,1,0,83,74,74
0,1,0,0,0,1,2,1,0,0,0,29,49,50
0,1,1,1,1,1,1,1,1,0,0,74,85,80
0,1,4,1,1,1,1,0,3,1,2,73,77,75
1,3,1,1,0,0,2,0,1,1,1,95,93,91
0,1,4,0,1,2,2,1,1,0,1,36,46,43
1,2,2,0,0,2,1,1,1,1,2,57,53,52
1,2,0,1,1,0,2,0,3,0,0,85,76,75
0,0,4,1,1,2,1,1,3,1,1,77,79,82
1,0,4,1,0,1,1,0,4,1,0,86,72,77
0,4,4,1,1,0,1,1,4,0,0,86,83,89
1,2,3,0,1,1,1,0,2,0,2,65,63,66
0,2,5,0,1,1,2,0,3,1,2,53,66,58
1,1,5,1,0,2,0,0,2,0,1,54,56,57
0,2,1,1,0,0,1,1,0,0,0,52,73,68
0,0,5,0,0,2,2,1,0,1,2,59,81,79
0,3,0,0,1,2,0,0,2,0,0,62,74,73
1,1,4,0,0,2,2,1,1,1,0,45,44,51
1,1,5,1,0,1,2,1,3,0,0,74,67,69
0,2,1,1,1,1,2,0,1,0,1,70,77,76
1,2,1,0,0,2,1,1,0,0,0,63,61,62
0,2,4,1,1,2,1,0,3,0,2,38,48,50
0,4,5,0,1,1,2,0,2,1,0,48,61,49
1,1,2,1,1,1,2,1,0,1,0,71,65,63
1,2,5,1,1,1,2,0,3,0,2,57,47,44
0,3,0,1,1,1,1,1,0,1,1,74,80,82
0,4,1,1,1,1,2,0,4,0,0,91,91,92
1,4,0,1,0,0,2,1,1,1,0,76,65,66
0,2,0,0,0,1,2,1,1,1,1,46,67,62
1,2,4,1,0,1,2,1,3,0,0,45,46,42
1,2,2,1,1,1,1,0,2,0,0,63,55,54
0,2,1,0,1,1,1,0,3,1,0,49,65,61
1,1,4,1,0,1,2,1,0,1,1,64,63,54
1,1,4,0,0,1,0,0,1,0,1,51,61,59
1,2,0,1,1,1,2,1,1,0,0,82,70,70
0,1,3,1,0,0,2,1,0,1,1,65,82,83
0,2,0,0,0,0,2,1,2,0,0,64,96,91
1,2,1,1,0,2,2,1,3,1,0,75,75,72
1,4,1,1,1,1,1,1,3,1,1,99,83,81
1,2,1,1,1,2,2,1,1,0,0,69,69,63
0,0,3,1,1,1,0,1,2,0,1,76,92,93
1,2,1,1,1,1,1,0,1,1,0,77,71,71
0,1,1,0,1,0,2,1,3,1,0,59,72,75
1,2,4,0,1,2,2,1,1,0,0,63,65,55
1,2,3,0,1,0,1,0,2,0,1,75,79,72
1,3,1,0,0,0,2,1,5,0,0,72,74,80
1,1,3,1,1,1,2,1,0,0,2,87,77,72
1,1,4,0,0,0,2,1,2,1,0,55,52,54
0,3,2,0,1,1,1,1,2,1,1,70,81,85
0,1,3,0,0,0,2,1,2,1,2,66,91,87
0,4,2,0,0,0,1,1,1,0,2,72,88,84
1,0,4,1,0,0,0,1,0,1,1,57,61,58
0,1,4,0,1,0,0,1,3,1,0,64,67,58
1,3,4,1,1,0,1,1,1,1,0,84,75,79
1,1,4,1,1,1,2,1,0,0,2,93,84,78
0,2,4,1,0,1,1,0,1,1,1,86,86,92
0,1,5,0,1,0,1,0,1,1,0,57,73,68
1,3,3,0,0,2,2,1,1,1,1,66,69,70
0,4,0,1,1,1,0,0,3,1,1,79,80,81
1,4,2,1,1,1,2,1,2,1,0,83,80,74
0,1,2,0,1,0,2,1,1,0,0,23,31,29
1,2,3,0,1,1,1,0,3,1,0,65,69,64
0,3,4,0,1,0,2,1,2,0,2,63,73,73
0,4,5,1,0,1,2,0,2,0,2,80,95,93
1,2,1,0,0,0,1,1,5,1,2,95,92,90
1,1,3,0,1,1,1,0,2,0,1,51,56,53
0,2,4,1,1,2,0,1,2,1,1,53,54,59
0,4,1,1,1,1,1,1,4,0,0,79,81,85
1,4,2,1,1,1,2,0,3,1,0,53,57,48
1,3,3,1,1,2,2,1,1,1,2,75,71,78
1,1,5,1,1,2,0,1,1,1,1,67,73,67
1,2,5,1,0,0,0,0,3,0,2,85,74,78
1,3,2,1,0,1,1,1,4,0,0,80,72,73
1,4,4,0,1,1,2,0,3,1,0,90,80,81
1,3,0,1,0,1,1,1,5,1,1,87,77,80
1,2,4,1,1,2,2,0,7,1,0,79,74,71
1,3,3,0,1,0,1,1,1,0,1,52,65,69
1,2,0,1,1,1,2,1,3,0,2,75,68,73
0,3,0,1,1,1,2,1,0,0,1,65,80,79
1,2,5,1,1,1,2,0,1,1,1,57,50,49
0,3,1,0,0,1,1,1,1,0,0,64,78,78
0,2,5,1,1,1,2,0,4,1,2,51,63,65
0,4,0,0,1,1,1,1,1,1,2,63,81,66
0,3,5,1,1,1,1,0,3,1,2,72,84,81
1,2,0,1,1,1,0,0,3,1,1,62,58,51
1,2,4,1,1,3,2,1,1,1,0,53,45,44
0,2,3,1,1,3,2,0,3,1,0,74,77,83
0,3,3,0,0,1,1,1,2,0,0,76,85,89
1,3,4,0,1,2,1,1,6,0,0,52,48,49
1,3,5,0,0,1,2,1,0,1,0,42,26,32
1,1,2,1,1,1,2,0,2,0,1,38,23,27
1,3,3,1,0,0,2,1,3,0,2,100,99,100
1,3,5,0,0,0,1,1,3,1,0,46,51,52
0,0,4,1,1,1,2,1,0,0,2,55,62,56
1,3,0,1,1,1,1,1,5,0,0,71,68,64
0,4,2,1,1,1,1,0,1,1,0,30,47,42
0,3,1,0,1,1,2,0,2,0,0,68,69,75
1,0,0,0,1,1,1,0,3,0,1,40,42,38
0,2,2,1,1,1,0,1,2,0,1,54,65,62
0,3,2,1,1,1,2,1,7,0,0,62,75,70
1,3,0,1,1,3,1,1,1,1,2,75,73,67
1,1,0,0,1,0,2,0,1,1,1,45,37,38
1,3,0,1,0,0,2,0,2,0,2,49,51,57
1,1,4,0,0,0,2,1,2,0,0,80,85,80
1,4,5,0,1,0,2,0,3,1,2,47,49,46
1,2,0,1,1,1,0,1,3,0,0,64,53,54
0,2,1,1,0,2,2,0,1,1,0,77,82,85
0,2,4,1,1,1,2,0,4,1,0,79,88,78
1,1,2,0,1,2,2,0,1,1,0,45,43,33
0,2,4,1,1,1,0,1,2,0,0,63,66,64
0,2,2,0,0,0,0,0,3,1,0,64,80,82
0,3,4,1,1,0,1,1,3,1,0,100,95,97
0,3,4,0,0,1,2,0,2,1,1,55,64,65
0,0,0,0,0,1,1,0,1,1,0,62,74,76
0,2,2,1,0,1,1,1,1,1,2,97,98,100
1,2,5,1,0,1,1,0,2,1,2,73,72,69
0,1,0,1,0,1,1,1,4,1,0,90,100,100
0,3,5,1,0,1,2,0,1,0,1,85,97,98
0,3,1,1,1,1,1,1,2,1,0,80,79,89
1,1,4,1,1,2,2,1,4,1,0,42,40,37
0,1,0,1,0,2,2,1,0,1,0,42,58,56
0,3,2,1,1,1,2,1,4,0,0,66,59,64
1,0,5,0,1,0,1,1,1,1,0,54,54,48
1,1,5,1,1,1,2,0,4,1,2,60,60,51
1,4,1,0,0,1,0,1,1,0,0,66,65,58
1,2,0,1,0,2,2,0,2,1,0,73,68,72
0,2,0,1,0,1,1,1,2,1,2,83,99,97
1,1,5,1,1,1,2,1,0,1,0,67,57,53
1,2,4,1,1,1,2,1,1,0,0,74,67,67
0,1,5,1,0,0,2,0,3,0,2,79,89,90
0,1,1,1,1,2,1,1,5,1,2,48,66,66
0,3,1,1,1,0,1,1,1,1,1,79,84,94
0,2,3,1,1,1,2,1,3,1,2,77,89,87
0,2,0,0,0,1,1,1,2,1,1,58,62,66
1,1,0,0,0,1,1,0,2,0,2,53,56,52
1,1,2,0,1,1,2,1,2,1,1,60,64,52
0,2,5,0,0,0,2,1,0,0,0,61,71,73
1,3,2,0,1,1,0,1,2,1,1,63,58,50
0,3,5,1,1,1,2,1,1,0,0,48,52,47
0,3,5,0,0,3,1,1,2,0,0,54,68,69
0,4,0,1,1,1,2,0,4,1,0,90,91,88
1,4,5,1,0,1,1,1,4,1,0,74,79,74
1,2,0,1,0,1,2,0,2,1,2,66,64,65
0,1,1,1,1,1,0,0,3,1,0,74,74,78
0,2,4,1,1,1,0,1,2,1,2,55,60,60
1,2,5,1,0,1,2,1,2,1,2,73,73,78
1,2,4,0,0,2,1,0,2,1,1,70,78,71
1,4,5,1,0,1,1,0,1,1,1,86,81,77
0,2,5,1,1,2,2,1,0,0,0,57,62,63
0,1,4,0,1,1,2,1,4,1,0,60,73,68
0,3,2,1,0,1,1,1,0,0,0,71,68,71
0,4,0,0,1,1,2,1,1,1,0,78,89,81
0,2,4,1,1,1,2,1,0,1,1,80,88,85
0,2,5,0,0,2,2,1,2,1,1,54,60,57
0,1,2,1,0,1,2,1,0,1,0,64,78,75
0,2,1,0,1,1,2,0,2,0,2,52,55,57
1,4,4,1,1,1,2,0,2,1,1,80,62,63
0,3,5,1,1,0,2,0,2,0,0,78,70,78
0,2,5,1,1,2,2,1,3,0,0,52,62,60
1,4,5,1,1,1,2,0,1,1,2,60,50,45
0,2,2,1,0,1,1,1,7,0,0,60,70,73
0,0,0,1,1,2,2,1,2,0,0,49,57,57
0,2,4,1,0,2,1,1,7,1,2,90,100,100
0,2,2,1,1,0,0,1,4,1,1,70,78,76
0,4,0,1,0,1,2,0,2,1,1,81,86,84
1,1,2,1,1,1,0,0,3,1,0,43,44,43
1,0,2,1,1,2,1,1,1,1,1,60,51,54
1,3,5,0,0,2,2,0,2,1,1,77,70,68
0,2,1,0,0,3,2,0,2,0,2,84,96,98
1,1,5,1,0,1,1,1,5,1,0,70,67,65
1,1,0,1,1,0,2,0,3,1,0,79,75,70
0,3,2,1,0,1,2,1,5,1,2,92,92,99
0,3,4,1,1,2,0,0,2,1,0,68,76,79
0,2,2,0,1,0,1,0,1,1,0,52,68,66
1,1,5,0,1,2,2,1,1,0,2,30,21,17
0,4,4,1,1,0,2,0,5,1,1,89,95,90
0,2,4,1,1,1,1,0,2,0,1,53,55,54
0,3,5,0,1,1,2,1,3,0,0,44,45,52
1,0,2,1,1,2,2,1,1,1,0,61,65,54
0,4,0,1,0,0,2,1,3,1,1,95,98,98
0,2,0,1,1,2,2,0,4,1,1,64,75,69
1,1,4,0,1,2,2,0,2,0,0,49,61,49
1,3,2,0,1,1,1,0,1,0,1,49,41,36
1,3,2,1,1,1,0,1,1,1,0,57,56,49
1,2,3,1,1,2,2,1,3,0,2,82,79,81
1,4,2,1,1,0,2,1,3,0,1,92,91,83
1,2,1,0,1,1,1,0,4,1,1,73,74,76
1,2,5,1,1,0,2,1,7,0,0,88,73,74
0,3,1,1,0,1,1,1,5,0,2,82,84,97
0,2,4,0,1,1,2,1,1,0,1,51,61,57
0,4,1,1,0,1,2,1,0,0,0,63,69,74
1,3,3,0,1,1,1,1,1,1,0,70,66,62
1,3,4,1,1,2,1,0,3,0,0,61,46,50
1,1,5,0,1,1,2,1,1,0,0,34,37,35
1,2,4,1,1,1,2,1,4,0,0,39,45,29
1,3,2,1,1,2,0,0,1,1,2,66,55,57
1,4,2,1,0,1,2,1,2,1,1,97,98,95
0,1,2,0,1,1,2,0,1,0,0,46,58,53
0,4,0,0,0,1,2,0,4,0,0,58,66,64
0,1,0,1,1,2,1,0,1,0,1,41,57,58
1,2,4,0,0,1,2,1,0,0,0,30,30,36
1,1,1,0,1,1,2,1,2,1,1,56,54,50
0,4,1,0,0,3,2,0,3,0,2,98,100,100
1,1,0,1,1,1,2,1,4,0,1,64,63,54
1,2,0,1,0,1,1,0,1,0,2,76,63,69
0,3,4,1,0,1,2,1,1,1,1,83,87,94
0,4,5,1,1,1,2,1,2,1,2,53,48,55
1,2,5,1,0,1,2,1,6,0,1,67,58,54
1,1,0,1,1,0,2,1,1,0,0,82,74,69
1,4,4,1,1,2,2,1,1,0,1,93,81,78
0,1,1,1,1,1,1,0,4,1,0,54,57,60
0,2,4,1,1,0,2,1,2,1,0,59,59,60
0,4,2,1,0,1,0,1,0,1,1,68,80,82
1,3,4,0,0,2,1,1,4,1,0,78,79,88
1,3,5,1,1,1,2,1,2,0,1,75,79,77
1,4,2,1,1,3,1,1,5,0,1,82,77,70
1,1,2,1,1,2,2,1,3,1,0,83,80,78
1,0,5,1,1,2,2,1,0,0,1,40,31,27
1,1,5,1,1,1,2,1,2,0,1,77,80,73
1,1,4,1,0,1,1,1,3,1,0,90,88,91
1,2,1,1,0,0,1,1,1,0,0,73,54,63
1,1,0,1,1,1,1,1,1,0,0,52,44,42
1,4,4,1,1,1,1,1,1,1,0,77,66,64
0,1,5,0,1,0,2,1,2,0,0,51,57,60
1,3,4,1,0,0,1,1,2,1,0,78,71,74
0,4,5,0,0,2,1,1,6,0,1,67,88,80
1,1,0,1,1,2,2,0,5,1,2,77,76,73
0,2,4,1,1,1,1,1,4,1,0,81,87,87
1,2,0,1,0,2,0,1,0,1,1,77,77,74
0,0,4,0,1,2,2,1,2,1,1,56,68,60
1,2,4,1,1,0,0,1,1,0,2,86,86,76
0,1,5,0,0,1,2,1,1,1,0,69,84,87
1,2,5,0,0,1,2,1,2,1,0,50,52,49
0,3,0,1,0,1,1,1,1,0,1,49,71,73
0,2,2,0,1,1,1,0,2,1,2,33,53,48
0,1,0,1,1,2,2,0,1,1,0,64,72,73
0,1,3,1,1,1,2,1,2,1,0,89,87,92
1,0,4,1,1,1,1,0,3,1,0,76,77,72
1,4,4,0,1,0,2,1,1,0,0,76,65,61
0,3,4,0,1,2,2,1,5,1,1,47,52,54
0,2,1,0,0,2,1,1,1,0,2,49,59,70
1,1,0,1,1,1,2,1,1,1,0,51,48,42
0,3,5,1,1,2,2,1,2,0,2,87,92,90
0,1,4,1,0,1,2,1,3,0,1,69,79,81
1,1,5,0,1,1,2,1,1,1,0,55,52,53
1,4,1,1,0,1,2,1,0,1,0,88,79,82
1,2,3,1,1,2,1,1,2,1,1,88,87,80
1,3,1,1,1,2,1,0,1,1,1,57,41,43
1,2,4,1,1,2,0,1,0,1,1,73,66,55
0,0,2,1,0,0,1,0,4,0,0,58,68,69
0,2,0,1,0,1,2,1,3,1,1,74,87,77
1,3,3,0,1,2,2,1,0,1,1,61,64,57
1,4,0,0,1,1,1,1,2,1,0,64,69,65
1,1,5,1,1,1,2,0,3,1,0,45,37,35
0,0,5,0,1,2,1,1,0,1,1,36,47,52
0,4,2,1,0,0,1,1,1,0,0,91,93,99
0,2,0,0,0,1,0,1,0,1,1,57,73,79
1,4,2,1,1,1,1,0,3,1,2,84,83,82
1,3,2,0,0,2,0,1,4,1,2,78,86,88
0,4,2,0,0,0,2,1,1,0,1,64,75,74
0,2,4,1,0,0,2,1,1,1,2,70,80,81
0,4,4,1,1,2,1,1,1,0,1,65,69,70
0,1,0,0,1,2,1,1,0,1,2,64,79,76
0,2,5,0,1,1,2,1,1,0,1,49,64,58
0,4,5,1,0,1,0,1,0,1,1,76,78,77
1,3,4,0,0,0,0,0,5,1,2,67,57,62
0,3,1,1,0,1,0,1,7,0,0,81,88,90
0,3,3,1,1,2,0,1,6,1,1,79,89,89
0,1,2,0,1,1,1,1,2,1,0,59,75,67
1,2,0,1,0,1,0,0,4,0,2,73,71,70
0,0,0,1,0,1,2,0,2,1,0,72,71,79
1,3,4,0,0,1,2,1,4,0,0,65,66,65
1,2,2,1,1,1,1,1,1,0,2,79,75,79
0,3,4,1,0,2,2,0,2,1,2,85,97,100
0,4,4,0,1,0,2,1,0,0,2,73,75,69
0,2,1,1,0,1,0,1,2,0,2,64,79,85
0,1,4,1,1,1,1,1,2,1,1,62,75,72
1,3,2,1,1,2,1,0,5,0,1,67,53,53
0,0,4,1,0,1,2,1,0,1,0,45,51,61
0,3,0,1,0,2,1,1,2,1,0,79,90,93
0,2,3,1,1,1,2,1,1,0,2,68,76,79
0,3,3,1,0,2,1,1,1,0,0,81,84,100
0,2,0,1,1,1,1,1,1,1,0,51,56,56
0,4,4,1,1,1,1,1,2,0,0,75,77,73
1,3,0,1,1,0,2,0,1,0,0,97,85,86
1,2,5,1,1,1,1,1,2,0,0,45,44,43
1,2,0,1,1,1,2,1,2,1,0,63,61,60
0,3,3,1,1,1,1,1,2,1,2,62,68,72
0,2,0,1,1,3,0,0,1,0,1,76,77,79
1,0,1,0,1,1,0,0,3,0,0,72,81,79
0,4,4,0,1,1,2,1,2,0,2,66,71,70
1,1,5,1,0,2,1,0,2,0,1,63,63,62
1,2,4,0,1,1,1,1,2,1,0,61,56,51
0,1,4,0,1,1,2,1,4,1,0,66,78,74
0,2,1,1,0,1,1,1,0,0,2,84,93,97
0,2,5,0,1,0,1,0,2,1,0,56,76,66
0,1,5,1,1,2,2,0,3,0,0,50,54,47
1,1,2,1,1,1,2,1,6,0,1,78,72,67
0,2,3,1,0,1,0,1,5,1,1,77,85,95
0,3,0,1,1,2,0,1,0,1,1,75,77,83
1,4,2,1,0,1,0,0,1,1,0,88,77,75
1,2,3,0,0,1,2,1,2,0,0,44,53,54
0,2,2,0,0,1,2,1,1,1,1,76,78,85
